// Modified for RealityIV ENB by DKT70 - Dec 2011. These settings have been edited to unify all light throughout the entire map.
// The timecyclemodifiers can be used to alter some of the timecycle settings depending on the
// area that the camera is in.
// There are boxes set up on the map to limit the far clip or to create an orange glow
// Interiors/portals also use these modifiers.
// For Testing Only -           MinFarClip     MaxFarClip     MinFogStart     MaxFogStart     AmbientLight0 (RGBAM)   AmbientLight1 (RGBAM)     DirectionalLight(RGBAM)     Ped Shadow          Fog(RGBA)     NearFog(RGBA)   FogMultiplier  Near Fog     Axis     Temperature     PostFxStrength     Exposure     Exposure     Multiplier     BrightPassThreshold      MidGreyValue     IntensityBloom     ColourCorrect     ColourAdd     Desaturation     Contrast     Gamma     DesaturationFar     ContrastFar     GammaFar     DepthFxNear      DepthFxFar     LumMin    LumMax     LumAdaptDelay   GlobalReflection   MinFarDOF     MaxFarDOF     MinNearDOF     MaxNearDOF     NearBlurDOF     MidBlurDOF     FarBlurDOF     WaterReflection     ParticleHDR     AmbientOcclusionMult      SpecularPed     SkyMultiplier   Ped_AO  NearFogAmount
//                                   0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            -1.0              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                -1.0                  -1.0             -1.0          0        0z

// Line Number                       1              2               3              4                 5                      6                           7                         8                9               10              11          12          13         14                15               16           17            18                19                    20                21                 22               23             24             25         26            27                28             29              30              31           32         33            34             35                36           37             38             39             40             41               42             43                 44                  45                    46               47          48       49
// Name                         MinFarClip     MaxFarClip     MinFogStart     MaxFogStart     AmbientLight0 (RGBAM)   AmbientLight1 (RGBAM)     DirectionalLight(RGBAM)     Ped Shadow          Fog(RGBA)     NearFog(RGBA)   FogMultiplier  Near Fog     Axis     Temperature     PostFxStrength     Exposure     Exposure     Multiplier     BrightPassThreshold      MidGreyValue     IntensityBloom     ColourCorrect     ColourAdd     Desaturation     Contrast     Gamma     DesaturationFar     ContrastFar     GammaFar     DepthFxNear      DepthFxFar     LumMin    LumMax     LumAdaptDelay   GlobalReflection   MinFarDOF     MaxFarDOF     MinNearDOF     MaxNearDOF     NearBlurDOF     MidBlurDOF     FarBlurDOF     WaterReflection     ParticleHDR     AmbientOcclusionMult      SpecularPed     SkyMultiplier   Ped_AO  NearFogAmount
Buildsite_MH1                      -1.0          -1.0               0              0          130 140 150 200 7.0  150 150 150 200 4.0          0   0   0 255  0                 0.40           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0               1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           0.85              0               0           1.0       1.0           0.0           0.800              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 0.94                 -1.0             -1.0         1.2       0
MH3carpark                           0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            -1.0              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                -1.0                  -1.0             -1.0          0        0
bkn2_Nomoon1                         0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            -1.0              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                -1.0                  -1.0             -1.0          0        0
bkn2_Nomoon2                         0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            -1.0              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                -1.0                  -1.0             -1.0          0        0
bks3norain                           0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            -1.0              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                -1.0                  -1.0             -1.0          0        0
MHNoMoon                             0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            -1.0              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                -1.0                  -1.0             -1.0          0        0
erosware                           -1.0          -1.0               0              0          130 140 150 200 7.0  150 150 150 200 4.0          0   0   0 255  0                 0.40           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0               1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           0.85              0               0           1.0       1.0           0.0           0.800              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 0.94                 -1.0             -1.0         1.2       0
QM_Nomoon                            0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            -1.0              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                -1.0                  -1.0             -1.0          0        0
NJ2nomoon                            0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            -1.0              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                -1.0                  -1.0             -1.0          0        0
bxwnomoon                            0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            -1.0              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                -1.0                  -1.0             -1.0          0        0
star_junc                          800.0       1600.0            -1.0           800.0         200 185 125 200 10.0  185 180 175 200 2.5       -1.0 -1.0 -1.0 -1.0 -1.0           1.00           0  0  0  0     0  0  0  0                                   0          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00               1.0           0.80              0               0           1.0       1.0           0.0           0.800              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                -0.0                  -1.0             -1.0          0        0
raytest                            -1.0          -1.0               0              0          130 140 150 200 7.0  150 150 150 200 4.0          0   0   0 255  0                 0.40           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0               1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           0.85              0               0           1.0       1.0           0.0           0.800              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 0.94                 -1.0             -1.0         1.2       0
raytest2                           -1.0          -1.0               0              0          130 140 150 200 7.0  150 150 150 200 4.0          0   0   0 255  0                 0.40           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0               1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           0.85              0               0           1.0       1.0           0.0           0.800              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 0.94                 -1.0             -1.0         1.2       0
NJ02TUNNEL                         -1.0          -1.0               0              0          130 140 150 200 7.0  150 150 150 200 4.0          0   0   0 255  0                 0.40           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0               1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           0.85              0               0           1.0       1.0           0.0           0.800              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 0.94                 -1.0             -1.0         1.2       0
Internaldim                        -1.0          -1.0               0              0          130 140 150 200 7.0  150 150 150 200 4.0          0   0   0 255  0                 0.40           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0               1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           0.85              0               0           1.0       1.0           0.0           0.800              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 0.94                 -1.0             -1.0         1.2       0
SoosTunnel                         -1.0          -1.0               0              0          130 140 150 200 7.0  150 150 150 200 4.0          0   0   0 255  0                 0.40           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0               1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           0.85              0               0           1.0       1.0           0.0           0.800              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 0.94                 -1.0             -1.0         1.2       0
Nikwarehouse                       -1.0          -1.0               0              0          130 140 150 200 7.0  150 150 150 200 4.0          0   0   0 255  0                 0.40           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0               1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           0.85              0               0           1.0       1.0           0.0           0.800              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 0.94                 -1.0             -1.0         1.2       0
clam                               -1.0          -1.0               0              0          130 140 150 200 7.0  150 150 150 200 4.0          0   0   0 255  0                 0.40           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0               1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           0.85              0               0           1.0       1.0           0.0           0.800              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 0.94                 -1.0             -1.0         1.2       0
vlads                              -1.0          -1.0               0              0          130 140 150 200 7.0  150 150 150 200 4.0          0   0   0 255  0                 0.40           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0               1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           0.80              0               0           1.0       1.0           0.0           0.800              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 0.96                 -1.0             -1.0         1.2       0
generic                              0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            -1.0              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                -1.0                  -1.0             -1.0          0        0
jamcafe                            -1.0          -1.0               0              0          130 140 150 200 7.0  150 150 150 200 4.0          0   0   0 255  0                 0.40           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0               1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           0.80              0               0           1.0       1.0           0.0           0.800              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 0.96                 -1.0             -1.0         1.2       0
ten_str                            -1.0          -1.0               0              0          130 140 150 200 7.0  150 150 150 200 4.0          0   0   0 255  0                 0.40           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0               1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           0.85              0               0           1.0       1.0           0.0           0.800              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 0.94                 -1.0             -1.0         1.2       0
playboyx                           -1.0          -1.0               0              0          130 140 150 200 4.0  150 150 150 200 2.0          0   0   0 255  0                 0.50           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0               1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           0.85              0               0           1.0       1.0           0.0           0.800              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 0.96                 -1.0             -1.0         1.2       0
browner                            -1.0          -1.0               0              0          130 140 150 200 7.0  150 150 150 200 4.0          0   0   0 255  0                 0.40           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0               1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           0.85              0               0           1.0       1.0           0.0           0.800              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 0.94                 -1.0             -1.0         1.2       0
limo                               -1.0          -1.0               0              0          130 140 150 200 7.0  150 150 150 200 4.0          0   0   0 255  0                 0.40           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0               1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           0.85              0               0           1.0       1.0           0.0           0.800              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 0.94                 -1.0             -1.0         1.2       0
STEVETUNNEL                        -1.0          -1.0               0              0          130 140 150 200 7.0  150 150 150 200 4.0          0   0   0 255  0                 0.40           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0               1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           0.85              0               0           1.0       1.0           0.0           0.800              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 0.94                 -1.0             -1.0         1.2       0
SUBWAY                             -1.0          -1.0               0              0          130 140 150 200 7.0  150 150 150 200 4.0          0   0   0 255  0                 0.40           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0               1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           0.80              0               0           1.0       1.0           0.0           0.800              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 0.96                 -1.0             -1.0         1.2       0
SUBWAY_STATION                     -1.0          -1.0               0              0          130 140 150 200 7.0  150 150 150 200 4.0          0   0   0 255  0                 0.40           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0               1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           0.80              0               0           1.0       1.0           0.0           0.800              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 0.96                 -1.0             -1.0         1.2       0
CARPARK                              0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            -1.0              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                -1.0                  -1.0             -1.0          0        0
RomansFl                           -1.0          -1.0               0              0          130 140 150 200 7.0  150 150 150 200 4.0          0   0   0 255  0                 0.40           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0               1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           0.80              0               0           1.0       1.0           0.0           0.800              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 0.96                 -1.0             -1.0         1.2       0
rscafe                             -1.0          -1.0               0              0          130 140 150 200 7.0  150 150 150 200 4.0          0   0   0 255  0                 0.40           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0               1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           0.80              0               0           1.0       1.0           0.0           0.800              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 0.96                 -1.0             -1.0         1.2       0
bernies                            -1.0          -1.0               0              0          130 140 150 200 7.0  150 150 150 200 4.0          0   0   0 255  0                 0.40           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0               1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           0.85              0               0           1.0       1.0           0.0           0.800              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 0.94                 -1.0             -1.0         1.2       0
Factorytest                        -1.0          -1.0               0              0          130 140 150 200 7.0  150 150 150 200 4.0          0   0   0 255  0                 0.40           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0               1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           0.85              0               0           1.0       1.0           0.0           0.800              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 0.94                 -1.0             -1.0         1.2       0
Factory                            -1.0          -1.0               0              0          130 140 150 200 7.0  150 150 150 200 4.0          0   0   0 255  0                 0.40           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0               1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           0.85              0               0           1.0       1.0           0.0           0.800              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 0.94                 -1.0             -1.0         1.2       0
bens2                              -1.0          -1.0               0              0          130 140 150 200 7.0  150 150 150 200 4.0          0   0   0 255  0                 0.40           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0               1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           0.85              0               0           1.0       1.0           0.0           0.800              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 0.94                 -1.0             -1.0         1.2       0
Hospital                           -1.0          -1.0               0              0          130 140 150 200 6.0  150 150 150 200 3.5          0   0   0 255  0                 0.40           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0               1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           0.85              0               0           1.0       1.0           0.0           0.800              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 0.94                 -1.0             -1.0         1.2       0
Museum2                            -1.0          -1.0               0              0          130 140 150 200 5.0  150 150 150 200 3.0          0   0   0 255  0                 0.40           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0               1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           0.85              0               0           1.0       1.0           0.0           0.800              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 0.95                 -1.0             -1.0         1.2       0
Bada                               -1.0          -1.0               0              0          130 140 150 200 7.0  150 150 150 200 4.0          0   0   0 255  0                 0.40           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0               1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           0.85              0               0           1.0       1.0           0.0           0.800              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 0.94                 -1.0             -1.0         1.2       0
Badamine                           -1.0          -1.0               0              0          130 140 150 200 7.0  150 150 150 200 4.0          0   0   0 255  0                 0.40           0  0  0  0     0  0  0  0                                   1          10              0                -1.0         -1.0          -1.0               1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           0.85              0               0           1.0       1.0           0.0           0.800              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                 0.94                 -1.0             -1.0         1.2       0
